ats,token,titulo,local,url,id,internal_job_id,disciplina_vini,ja_no_painel
greenhouse,scopely,Software Engineer (Unity),"IN - Bangalore, India",https://job-boards.greenhouse.io/scopely/jobs/5360705008?gh_jid=5360705008,5360705008,4518074008,nao,nova
greenhouse,scopely,Software Engineer - Data Infrastructure,"JP - Tokyo, Japan",https://job-boards.greenhouse.io/scopely/jobs/5395475008?gh_jid=5395475008,5395475008,4535173008,nao,nova
greenhouse,scopely,Software Engineer - Pokemon GO Platform,"MX - Mexico City, Mexico",https://job-boards.greenhouse.io/scopely/jobs/5261506008?gh_jid=5261506008,5261506008,4491330008,nao,nova
greenhouse,scopely,"Sr Manager CRM, Marvel Strike Force","ES - Barcelona, Spain",https://job-boards.greenhouse.io/scopely/jobs/5200216008?gh_jid=5200216008,5200216008,4464940008,nao,nova
greenhouse,scopely,Sr Marketing Artist,"ES - Barcelona, Spain",https://job-boards.greenhouse.io/scopely/jobs/5394718008?gh_jid=5394718008,5394718008,4534846008,nao,nova
greenhouse,scopely,Sr Motion Designer,"ES - Barcelona, Spain",https://job-boards.greenhouse.io/scopely/jobs/5393059008?gh_jid=5393059008,5393059008,4533983008,nao,nova
greenhouse,scopely,"Sr. Development Manager, LiveOps QA","ES - Barcelona, Spain",https://job-boards.greenhouse.io/scopely/jobs/5210907008?gh_jid=5210907008,5210907008,4470095008,nao,nova
greenhouse,scopely,Sr. Security Compliance Engineer,"ES - Barcelona, Spain",https://job-boards.greenhouse.io/scopely/jobs/5387038008?gh_jid=5387038008,5387038008,4456549008,nao,nova
greenhouse,scopely,Sr.Client Security Engineer,"CH - Shanghai, China",https://job-boards.greenhouse.io/scopely/jobs/5123830008?gh_jid=5123830008,5123830008,4429729008,nao,nova
greenhouse,scopely,"Staff Engineer, Server","ES - Barcelona, Spain",https://job-boards.greenhouse.io/scopely/jobs/4958835008?gh_jid=4958835008,4958835008,4355077008,nao,nova
greenhouse,scopely,Staff Software Engineer,"US - San Francisco, California, United States",https://job-boards.greenhouse.io/scopely/jobs/5416941008?gh_jid=5416941008,5416941008,4544565008,nao,nova
greenhouse,scopely,Talent Partner,"MX - Mexico City, Mexico",https://job-boards.greenhouse.io/scopely/jobs/5297910008?gh_jid=5297910008,5297910008,4504309008,nao,nova
greenhouse,scopely,Technical Artist - Yahtzee! With Buddies,"ES - Barcelona, Spain",https://job-boards.greenhouse.io/scopely/jobs/5406471008?gh_jid=5406471008,5406471008,4539303008,nao,nova
greenhouse,scopely,Technical Product Manager - Gen AI,"IN - Bangalore, India",https://job-boards.greenhouse.io/scopely/jobs/5151646008?gh_jid=5151646008,5151646008,4442479008,nao,nova
greenhouse,scopely,UI Artist - MONOPOLY GO!,"ES - Barcelona, Spain",https://job-boards.greenhouse.io/scopely/jobs/5396801008?gh_jid=5396801008,5396801008,4535799008,nao,nova
greenhouse,scopely,UX Designer - New Geolocation-Based Mobile Game,"JP - Tokyo, Japan",https://job-boards.greenhouse.io/scopely/jobs/4981766008?gh_jid=4981766008,4981766008,4366038008,nao,nova
greenhouse,scopely,UX Designer - Pokémon GO Platform,"MX - Mexico City, Mexico",https://job-boards.greenhouse.io/scopely/jobs/5394984008?gh_jid=5394984008,5394984008,4534964008,nao,nova
greenhouse,scopely,VIP Player Services Lead - Tiki Solitaire TriPeaks,CA - Canada,https://job-boards.greenhouse.io/scopely/jobs/5354199008?gh_jid=5354199008,5354199008,4516445008,nao,nova
greenhouse,sonyinteractiveentertainmentglobal,AI Engineer,"United States, San Diego, CA",https://job-boards.greenhouse.io/sonyinteractiveentertainmentglobal/jobs/6007946004,6007946004,5159536004,nao,nova
greenhouse,sonyinteractiveentertainmentglobal,Audio and UX Software Engineer,"United States, San Mateo, CA",https://job-boards.greenhouse.io/sonyinteractiveentertainmentglobal/jobs/6145057004,6145057004,5200895004,nao,nova
greenhouse,sonyinteractiveentertainmentglobal,Baseball Test Analyst,"United States, San Diego, CA",https://job-boards.greenhouse.io/sonyinteractiveentertainmentglobal/jobs/6015683004,6015683004,5163085004,nao,nova
greenhouse,sonyinteractiveentertainmentglobal,Brand Manager - Live Content and Seasonal Marketing,"United States, San Mateo, CA",https://job-boards.greenhouse.io/sonyinteractiveentertainmentglobal/jobs/6117167004,6117167004,5188002004,nao,nova
greenhouse,sonyinteractiveentertainmentglobal,Brand Manager Mobile Marketing (Contract),"United States, San Mateo, CA",https://job-boards.greenhouse.io/sonyinteractiveentertainmentglobal/jobs/6173052004,6173052004,5208306004,nao,nova
greenhouse,sonyinteractiveentertainmentglobal,"Business Development Manager, PlayStation Plus","United States, San Mateo, CA",https://job-boards.greenhouse.io/sonyinteractiveentertainmentglobal/jobs/5787448004,5787448004,5043885004,nao,nova
greenhouse,sonyinteractiveentertainmentglobal,"Change Management Specialist, Finance Transformation (Contract)","United States, Remote",https://job-boards.greenhouse.io/sonyinteractiveentertainmentglobal/jobs/6101909004,6101909004,5178928004,nao,nova
greenhouse,sonyinteractiveentertainmentglobal,Cloud Infrastructure & Platform Engineer,"United States, Madison, WI",https://job-boards.greenhouse.io/sonyinteractiveentertainmentglobal/jobs/6151556004,6151556004,5203893004,nao,nova
greenhouse,sonyinteractiveentertainmentglobal,"Commercial Manager, D2C - Change & Go-To-Market","United States, San Mateo, CA",https://job-boards.greenhouse.io/sonyinteractiveentertainmentglobal/jobs/6122462004,6122462004,5190504004,nao,nova
greenhouse,sonyinteractiveentertainmentglobal,Communications Insight Analyst,"United States, San Mateo, CA",https://job-boards.greenhouse.io/sonyinteractiveentertainmentglobal/jobs/6113803004,6113803004,5186403004,nao,nova
greenhouse,sonyinteractiveentertainmentglobal,Communications Specialist,"Australia, Sydney",https://job-boards.greenhouse.io/sonyinteractiveentertainmentglobal/jobs/6121693004,6121693004,5190155004,nao,nova
greenhouse,sonyinteractiveentertainmentglobal,Contract Senior Organic Growth Specialist,"United States, San Mateo, CA",https://job-boards.greenhouse.io/sonyinteractiveentertainmentglobal/jobs/6136862004,6136862004,5196617004,nao,nova
greenhouse,sonyinteractiveentertainmentglobal,Creative Manager,"Malaysia, Petaling Jaya",https://job-boards.greenhouse.io/sonyinteractiveentertainmentglobal/jobs/6104544004,6104544004,5180377004,nao,nova
greenhouse,sonyinteractiveentertainmentglobal,Creator Platform Operations & Governance Manager,"United States, San Mateo, CA",https://job-boards.greenhouse.io/sonyinteractiveentertainmentglobal/jobs/6108934004,6108934004,5182697004,nao,nova
greenhouse,sonyinteractiveentertainmentglobal,Data Center Strategy & Commercial Management Specialist,"United States, Austin, TX",https://job-boards.greenhouse.io/sonyinteractiveentertainmentglobal/jobs/6145943004,6145943004,4999860004,nao,nova
greenhouse,sonyinteractiveentertainmentglobal,Data Engineer (12 month Fixed term Contract),"United Kingdom, London",https://job-boards.greenhouse.io/sonyinteractiveentertainmentglobal/jobs/5823360004,5823360004,5061691004,nao,nova
greenhouse,sonyinteractiveentertainmentglobal,Data Engineer II,"United States, Aliso Viejo, CA",https://job-boards.greenhouse.io/sonyinteractiveentertainmentglobal/jobs/6147069004,6147069004,5202021004,nao,nova
greenhouse,sonyinteractiveentertainmentglobal,Data Scientist - Forecasting,"United Kingdom, London",https://job-boards.greenhouse.io/sonyinteractiveentertainmentglobal/jobs/5556304004,5556304004,4938433004,nao,nova
greenhouse,sonyinteractiveentertainmentglobal,"Data Scientist - Measurement, Experimentation & Causal Inference","United Kingdom, London",https://job-boards.greenhouse.io/sonyinteractiveentertainmentglobal/jobs/6116526004,6116526004,5187708004,nao,nova
greenhouse,sonyinteractiveentertainmentglobal,Data Scientist II - Decision Science,"United States, San Mateo, CA",https://job-boards.greenhouse.io/sonyinteractiveentertainmentglobal/jobs/6149266004,6149266004,5202904004,nao,nova
greenhouse,sonyinteractiveentertainmentglobal,"Data Scientist, D2C Data Science","United States, San Diego, CA",https://job-boards.greenhouse.io/sonyinteractiveentertainmentglobal/jobs/6006539004,6006539004,5159009004,nao,nova
greenhouse,sonyinteractiveentertainmentglobal,Design Director,"Canada, Montreal, QC",https://job-boards.greenhouse.io/sonyinteractiveentertainmentglobal/jobs/6098184004,6098184004,5177134004,nao,nova
greenhouse,sonyinteractiveentertainmentglobal,Development Strategy and Support Director,"United Kingdom, London",https://job-boards.greenhouse.io/sonyinteractiveentertainmentglobal/jobs/5792765004,5792765004,5046601004,nao,nova
greenhouse,sonyinteractiveentertainmentglobal,Director of Product Management,"United Kingdom, London",https://job-boards.greenhouse.io/sonyinteractiveentertainmentglobal/jobs/5970474004,5970474004,5142496004,nao,nova
greenhouse,sonyinteractiveentertainmentglobal,"Director, Client Partnerships","United States, San Mateo, CA",https://job-boards.greenhouse.io/sonyinteractiveentertainmentglobal/jobs/6113745004,6113745004,5186372004,nao,nova
greenhouse,sonyinteractiveentertainmentglobal,"Director, Data Science - Product Management","United States, San Mateo, CA",https://job-boards.greenhouse.io/sonyinteractiveentertainmentglobal/jobs/5985221004,5985221004,5148888004,nao,nova
greenhouse,sonyinteractiveentertainmentglobal,"Director, Legal - Privacy & Data (AMER)","United States, San Mateo, CA",https://job-boards.greenhouse.io/sonyinteractiveentertainmentglobal/jobs/5691936004,5691936004,4999259004,nao,nova
greenhouse,sonyinteractiveentertainmentglobal,"Director, Litigation EMEA","United Kingdom, London",https://job-boards.greenhouse.io/sonyinteractiveentertainmentglobal/jobs/6099375004,6099375004,5038207004,nao,nova
greenhouse,sonyinteractiveentertainmentglobal,"Director, Product Innovation","United States, San Mateo, CA",https://job-boards.greenhouse.io/sonyinteractiveentertainmentglobal/jobs/6136852004,6136852004,5196615004,nao,nova
greenhouse,sonyinteractiveentertainmentglobal,"Director, Program Management","United States, San Diego, CA",https://job-boards.greenhouse.io/sonyinteractiveentertainmentglobal/jobs/6145077004,6145077004,5200900004,nao,nova
greenhouse,sonyinteractiveentertainmentglobal,"Director, Resource Planning","United States, San Mateo, CA",https://job-boards.greenhouse.io/sonyinteractiveentertainmentglobal/jobs/6138052004,6138052004,5197227004,nao,nova
greenhouse,sonyinteractiveentertainmentglobal,"Director, Technical Program Management & Engineering Business Operations","United States, San Mateo, CA",https://job-boards.greenhouse.io/sonyinteractiveentertainmentglobal/jobs/6119797004,6119797004,5189531004,nao,nova
greenhouse,sonyinteractiveentertainmentglobal,Engineering Manager - Gaming Developer and Future Technology,"United Kingdom, London",https://job-boards.greenhouse.io/sonyinteractiveentertainmentglobal/jobs/6128865004,6128865004,5192857004,nao,nova
greenhouse,sonyinteractiveentertainmentglobal,"Events Specialist, Global Events & Activations","United States, San Mateo, CA",https://job-boards.greenhouse.io/sonyinteractiveentertainmentglobal/jobs/6145035004,6145035004,5200886004,nao,nova
greenhouse,sonyinteractiveentertainmentglobal,Executive Assistant 2,"United States, San Mateo, CA",https://job-boards.greenhouse.io/sonyinteractiveentertainmentglobal/jobs/6176308004,6176308004,5209390004,nao,nova
greenhouse,sonyinteractiveentertainmentglobal,Experience Strategy Manager,"United States, San Mateo, CA",https://job-boards.greenhouse.io/sonyinteractiveentertainmentglobal/jobs/6128632004,6128632004,5192718004,nao,nova
greenhouse,sonyinteractiveentertainmentglobal,"Fraud Strategist, Quantitative","United States, San Mateo, CA",https://job-boards.greenhouse.io/sonyinteractiveentertainmentglobal/jobs/5808176004,5808176004,5054100004,nao,nova
greenhouse,sonyinteractiveentertainmentglobal,General Manager,"United Kingdom, London",https://job-boards.greenhouse.io/sonyinteractiveentertainmentglobal/jobs/5800310004,5800310004,5050055004,nao,nova
greenhouse,sonyinteractiveentertainmentglobal,Graphics Programmer,"Netherlands, Utrecht",https://job-boards.greenhouse.io/sonyinteractiveentertainmentglobal/jobs/6143015004,6143015004,5199746004,nao,nova
greenhouse,sonyinteractiveentertainmentglobal,Growth Marketing & User Acquisition,"Canada, Waterloo, ON",https://job-boards.greenhouse.io/sonyinteractiveentertainmentglobal/jobs/6145065004,6145065004,5200897004,nao,nova
greenhouse,sonyinteractiveentertainmentglobal,Growth Strategy Manager,"United States, Los Angeles, CA",https://job-boards.greenhouse.io/sonyinteractiveentertainmentglobal/jobs/6104790004,6104790004,5180512004,nao,nova
greenhouse,sonyinteractiveentertainmentglobal,Hardware Fleet Operations Specialist,"United States, Aliso Viejo, CA",https://job-boards.greenhouse.io/sonyinteractiveentertainmentglobal/jobs/6150986004,6150986004,5188130004,nao,nova
greenhouse,sonyinteractiveentertainmentglobal,IT Support Coordinator (Contract Role),"United States, Los Angeles, CA",https://job-boards.greenhouse.io/sonyinteractiveentertainmentglobal/jobs/6117397004,6117397004,5188131004,nao,nova
greenhouse,sonyinteractiveentertainmentglobal,IT Support Specialist,"United States, Los Angeles, CA",https://job-boards.greenhouse.io/sonyinteractiveentertainmentglobal/jobs/6173572004,6173572004,5208454004,nao,nova
greenhouse,sonyinteractiveentertainmentglobal,IT Systems Analyst,"Ireland, Dublin",https://job-boards.greenhouse.io/sonyinteractiveentertainmentglobal/jobs/6134153004,6134153004,5195263004,nao,nova
greenhouse,sonyinteractiveentertainmentglobal,IT Systems Engineer - Active Directory,"Ireland, Dublin",https://job-boards.greenhouse.io/sonyinteractiveentertainmentglobal/jobs/6115744004,6115744004,5187404004,nao,nova
greenhouse,sonyinteractiveentertainmentglobal,International Media Manager – LATAM,"Brazil, Sao Paulo",https://job-boards.greenhouse.io/sonyinteractiveentertainmentglobal/jobs/6149262004,6149262004,5202903004,nao,nova
greenhouse,sonyinteractiveentertainmentglobal,Lead Analytics Engineer,"Canada, Remote",https://job-boards.greenhouse.io/sonyinteractiveentertainmentglobal/jobs/6140335004,6140335004,5198535004,nao,nova
greenhouse,sonyinteractiveentertainmentglobal,Lead Character Tools Engineer,"United States, Remote",https://job-boards.greenhouse.io/sonyinteractiveentertainmentglobal/jobs/6166111004,6166111004,5205832004,nao,nova
greenhouse,sonyinteractiveentertainmentglobal,"Manager, Software Engineering","United States, San Mateo, CA",https://job-boards.greenhouse.io/sonyinteractiveentertainmentglobal/jobs/6018465004,6018465004,5164509004,nao,nova
greenhouse,sonyinteractiveentertainmentglobal,"Manager, Software Engineering","United States, Madison, WI",https://job-boards.greenhouse.io/sonyinteractiveentertainmentglobal/jobs/6181191004,6181191004,5210785004,nao,nova
greenhouse,sonyinteractiveentertainmentglobal,"Manager, Software Engineering","United States, San Mateo, CA",https://job-boards.greenhouse.io/sonyinteractiveentertainmentglobal/jobs/6127233004,6127233004,5192079004,nao,nova
greenhouse,sonyinteractiveentertainmentglobal,"Manager, Software Engineering DevEx","United States, San Mateo, CA",https://job-boards.greenhouse.io/sonyinteractiveentertainmentglobal/jobs/5831551004,5831551004,5065723004,nao,nova
greenhouse,sonyinteractiveentertainmentglobal,"Manager, UX Design, Connect","United States, San Mateo, CA",https://job-boards.greenhouse.io/sonyinteractiveentertainmentglobal/jobs/6020465004,6020465004,5165526004,nao,nova
greenhouse,sonyinteractiveentertainmentglobal,"Marketing Director, Brand Culture","United States, San Mateo, CA",https://job-boards.greenhouse.io/sonyinteractiveentertainmentglobal/jobs/6113807004,6113807004,5186404004,nao,nova
greenhouse,sonyinteractiveentertainmentglobal,Network Planner Analyst,"Australia, Adelaide",https://job-boards.greenhouse.io/sonyinteractiveentertainmentglobal/jobs/6115730004,6115730004,5187400004,nao,nova
greenhouse,sonyinteractiveentertainmentglobal,Payments Analyst,"United States, San Diego, CA",https://job-boards.greenhouse.io/sonyinteractiveentertainmentglobal/jobs/6006527004,6006527004,5159006004,nao,nova
greenhouse,sonyinteractiveentertainmentglobal,People Experience Advisor - Italian Speaking (Inside IR35 Day Rate Contract - 6m),"United Kingdom, London",https://job-boards.greenhouse.io/sonyinteractiveentertainmentglobal/jobs/6151882004,6151882004,5203993004,nao,nova
greenhouse,sonyinteractiveentertainmentglobal,People Experience Consultant,"United Kingdom, London",https://job-boards.greenhouse.io/sonyinteractiveentertainmentglobal/jobs/6146073004,6146073004,5201525004,nao,nova
greenhouse,sonyinteractiveentertainmentglobal,People Technology Platform Engineer (Workday),"Ireland, Dublin",https://job-boards.greenhouse.io/sonyinteractiveentertainmentglobal/jobs/5981439004,5981439004,5146872004,nao,nova
greenhouse,sonyinteractiveentertainmentglobal,Physical Security Systems Analyst (12m Day Rate Contract - Inside IR35),"United Kingdom, London",https://job-boards.greenhouse.io/sonyinteractiveentertainmentglobal/jobs/6108930004,6108930004,5182696004,nao,nova
