fonte,estudio,pais,cidade,site,ja_na_campanha,tem_vaga_disciplina,url_da_vaga,veto_encontrado,observacao
tinyurl.com/Animation-VFX-Game-job-studios -> planilha Google 1eR2oAXOuflr8CZeGoz3JTrsgNj3KuefbdXJOmNtjEVM,Fellow Traveller,Australia,Melbourne,,nao,nao,,,"ESTUDIO NOVO em escopo, sem vaga da disciplina do Vini no momento. 1 vaga(s) na planilha, de outras areas: Product Manager. Anuncios NAO baixados nem verificados - a checagem de veto so foi feita nas vagas da disciplina."
tinyurl.com/Animation-VFX-Game-job-studios -> planilha Google 1eR2oAXOuflr8CZeGoz3JTrsgNj3KuefbdXJOmNtjEVM,Playcademy,United States,Austin,,nao,nao,,,"ESTUDIO NOVO em escopo, sem vaga da disciplina do Vini no momento. 2 vaga(s) na planilha, de outras areas: Producer; Software Engineer. Anuncios NAO baixados nem verificados - a checagem de veto so foi feita nas vagas da disciplina."
tinyurl.com/Animation-VFX-Game-job-studios -> planilha Google 1eR2oAXOuflr8CZeGoz3JTrsgNj3KuefbdXJOmNtjEVM,KERO Animation,United States,Brooklyn,,nao,nao,,,"ESTUDIO NOVO em escopo, sem vaga da disciplina do Vini no momento. 1 vaga(s) na planilha, de outras areas: Illustrator. Anuncios NAO baixados nem verificados - a checagem de veto so foi feita nas vagas da disciplina."
tinyurl.com/Animation-VFX-Game-job-studios -> planilha Google 1eR2oAXOuflr8CZeGoz3JTrsgNj3KuefbdXJOmNtjEVM,Minimin,United States,,,nao,nao,,,"ESTUDIO NOVO em escopo, sem vaga da disciplina do Vini no momento. 1 vaga(s) na planilha, de outras areas: Level Designer. Anuncios NAO baixados nem verificados - a checagem de veto so foi feita nas vagas da disciplina."
tinyurl.com/Animation-VFX-Game-job-studios -> planilha Google 1eR2oAXOuflr8CZeGoz3JTrsgNj3KuefbdXJOmNtjEVM,Mighty Yeti Studios,United States,Burbank,,nao,nao,,,"ESTUDIO NOVO em escopo, sem vaga da disciplina do Vini no momento. 1 vaga(s) na planilha, de outras areas: Visual Designer. Anuncios NAO baixados nem verificados - a checagem de veto so foi feita nas vagas da disciplina."
tinyurl.com/Animation-VFX-Game-job-studios -> planilha Google 1eR2oAXOuflr8CZeGoz3JTrsgNj3KuefbdXJOmNtjEVM,Last Arrow Games,England,Gateshead,,nao,nao,,,"ESTUDIO NOVO em escopo, sem vaga da disciplina do Vini no momento. 1 vaga(s) na planilha, de outras areas: Animator, 3D. Anuncios NAO baixados nem verificados - a checagem de veto so foi feita nas vagas da disciplina."
tinyurl.com/Animation-VFX-Game-job-studios -> planilha Google 1eR2oAXOuflr8CZeGoz3JTrsgNj3KuefbdXJOmNtjEVM,Bungie,United States,Bellevue,,nao,nao,,,"ESTUDIO NOVO em escopo, sem vaga da disciplina do Vini no momento. 1 vaga(s) na planilha, de outras areas: Producer. Anuncios NAO baixados nem verificados - a checagem de veto so foi feita nas vagas da disciplina."
tinyurl.com/Animation-VFX-Game-job-studios -> planilha Google 1eR2oAXOuflr8CZeGoz3JTrsgNj3KuefbdXJOmNtjEVM,Algorithm,Ireland,Dublin,,nao,nao,,,"ESTUDIO NOVO em escopo, sem vaga da disciplina do Vini no momento. 5 vaga(s) na planilha, de outras areas: Compositor; Digital Imaging Supervisor; Generalist, 3D; Technical Director; VFX Artist. Anuncios NAO baixados nem verificados - a checagem de veto so foi feita nas vagas da disciplina."
tinyurl.com/Animation-VFX-Game-job-studios -> planilha Google 1eR2oAXOuflr8CZeGoz3JTrsgNj3KuefbdXJOmNtjEVM,Kiagu Studios,South Korea,Seoul,,nao,nao,,,"ESTUDIO NOVO em escopo, sem vaga da disciplina do Vini no momento. 2 vaga(s) na planilha, de outras areas: Animator, 3D; VFX Artist. Anuncios NAO baixados nem verificados - a checagem de veto so foi feita nas vagas da disciplina."
tinyurl.com/Animation-VFX-Game-job-studios -> planilha Google 1eR2oAXOuflr8CZeGoz3JTrsgNj3KuefbdXJOmNtjEVM,Rotor Studios,Australia,Sydney,,nao,nao,,,"ESTUDIO NOVO em escopo, sem vaga da disciplina do Vini no momento. 2 vaga(s) na planilha, de outras areas: Full Stack Developer; Pipeline Developer. Anuncios NAO baixados nem verificados - a checagem de veto so foi feita nas vagas da disciplina."
tinyurl.com/Animation-VFX-Game-job-studios -> planilha Google 1eR2oAXOuflr8CZeGoz3JTrsgNj3KuefbdXJOmNtjEVM,Squeeze Studio Animation,Canada,Montreal,,nao,nao,,,"ESTUDIO NOVO em escopo, sem vaga da disciplina do Vini no momento. 2 vaga(s) na planilha, de outras areas: Animator, 3D; Systems Administrator. Anuncios NAO baixados nem verificados - a checagem de veto so foi feita nas vagas da disciplina."
tinyurl.com/Animation-VFX-Game-job-studios -> planilha Google 1eR2oAXOuflr8CZeGoz3JTrsgNj3KuefbdXJOmNtjEVM,Lumiere,Poland,Warsaw,,nao,nao,,,"ESTUDIO NOVO em escopo, sem vaga da disciplina do Vini no momento. 2 vaga(s) na planilha, de outras areas: Asset Artist; Asset Supervisor. Anuncios NAO baixados nem verificados - a checagem de veto so foi feita nas vagas da disciplina."
tinyurl.com/Animation-VFX-Game-job-studios -> planilha Google 1eR2oAXOuflr8CZeGoz3JTrsgNj3KuefbdXJOmNtjEVM,Atlantis Animation,Spain,Santa Cruz de Tenerife,,nao,nao,,,"ESTUDIO NOVO em escopo, sem vaga da disciplina do Vini no momento. 5 vaga(s) na planilha, de outras areas: Animation Supervisor; Animator, 3D; Crowd Artist; Lighting TD; Production Assistant. Anuncios NAO baixados nem verificados - a checagem de veto so foi feita nas vagas da disciplina."
tinyurl.com/Animation-VFX-Game-job-studios -> planilha Google 1eR2oAXOuflr8CZeGoz3JTrsgNj3KuefbdXJOmNtjEVM,Bearded Kitten,England,London,,nao,nao,,,"ESTUDIO NOVO em escopo, sem vaga da disciplina do Vini no momento. 2 vaga(s) na planilha, de outras areas: Producer; Production Manager. Anuncios NAO baixados nem verificados - a checagem de veto so foi feita nas vagas da disciplina."
tinyurl.com/Animation-VFX-Game-job-studios -> planilha Google 1eR2oAXOuflr8CZeGoz3JTrsgNj3KuefbdXJOmNtjEVM,Lumatic Animation & VFX,Germany,Berlin,,nao,nao,,,"ESTUDIO NOVO em escopo, sem vaga da disciplina do Vini no momento. 1 vaga(s) na planilha, de outras areas: Production Manager. Anuncios NAO baixados nem verificados - a checagem de veto so foi feita nas vagas da disciplina."
tinyurl.com/Animation-VFX-Game-job-studios -> planilha Google 1eR2oAXOuflr8CZeGoz3JTrsgNj3KuefbdXJOmNtjEVM,Immersive Octopus,England,London,,nao,nao,,,"ESTUDIO NOVO em escopo, sem vaga da disciplina do Vini no momento. 1 vaga(s) na planilha, de outras areas: Producer. Anuncios NAO baixados nem verificados - a checagem de veto so foi feita nas vagas da disciplina."
tinyurl.com/Animation-VFX-Game-job-studios -> planilha Google 1eR2oAXOuflr8CZeGoz3JTrsgNj3KuefbdXJOmNtjEVM,Cahoots Studios,Scotland,Edinburgh,,nao,nao,,,"ESTUDIO NOVO em escopo, sem vaga da disciplina do Vini no momento. 2 vaga(s) na planilha, de outras areas: Producer; Production Coordinator. Anuncios NAO baixados nem verificados - a checagem de veto so foi feita nas vagas da disciplina."
tinyurl.com/Animation-VFX-Game-job-studios -> planilha Google 1eR2oAXOuflr8CZeGoz3JTrsgNj3KuefbdXJOmNtjEVM,Gimmick Studio,Canada,Montreal,,nao,nao,,,"ESTUDIO NOVO em escopo, sem vaga da disciplina do Vini no momento. 1 vaga(s) na planilha, de outras areas: Illustrator. Anuncios NAO baixados nem verificados - a checagem de veto so foi feita nas vagas da disciplina."
tinyurl.com/Animation-VFX-Game-job-studios -> planilha Google 1eR2oAXOuflr8CZeGoz3JTrsgNj3KuefbdXJOmNtjEVM,CLOSER,England,London,,nao,nao,,,"ESTUDIO NOVO em escopo, sem vaga da disciplina do Vini no momento. 2 vaga(s) na planilha, de outras areas: Resource Manager; Talent Manager. Anuncios NAO baixados nem verificados - a checagem de veto so foi feita nas vagas da disciplina."
tinyurl.com/Animation-VFX-Game-job-studios -> planilha Google 1eR2oAXOuflr8CZeGoz3JTrsgNj3KuefbdXJOmNtjEVM,Goalhanger,England,London,,nao,nao,,,"ESTUDIO NOVO em escopo, sem vaga da disciplina do Vini no momento. 1 vaga(s) na planilha, de outras areas: Producer. Anuncios NAO baixados nem verificados - a checagem de veto so foi feita nas vagas da disciplina."
tinyurl.com/Animation-VFX-Game-job-studios -> planilha Google 1eR2oAXOuflr8CZeGoz3JTrsgNj3KuefbdXJOmNtjEVM,OOOLALA,France,Bourg-lès-Valence,,nao,nao,,,"ESTUDIO NOVO em escopo, sem vaga da disciplina do Vini no momento. 2 vaga(s) na planilha, de outras areas: Compositor; Rigging Artist, 2D. Anuncios NAO baixados nem verificados - a checagem de veto so foi feita nas vagas da disciplina."
tinyurl.com/Animation-VFX-Game-job-studios -> planilha Google 1eR2oAXOuflr8CZeGoz3JTrsgNj3KuefbdXJOmNtjEVM,HundredStar Games,England,London,,nao,nao,,,"ESTUDIO NOVO em escopo, sem vaga da disciplina do Vini no momento. 1 vaga(s) na planilha, de outras areas: Level Designer. Anuncios NAO baixados nem verificados - a checagem de veto so foi feita nas vagas da disciplina."
tinyurl.com/Animation-VFX-Game-job-studios -> planilha Google 1eR2oAXOuflr8CZeGoz3JTrsgNj3KuefbdXJOmNtjEVM,Wooster Games,United States,Brooklyn,,nao,nao,,,"ESTUDIO NOVO em escopo, sem vaga da disciplina do Vini no momento. 1 vaga(s) na planilha, de outras areas: Environment Artist. Anuncios NAO baixados nem verificados - a checagem de veto so foi feita nas vagas da disciplina."
tinyurl.com/Animation-VFX-Game-job-studios -> planilha Google 1eR2oAXOuflr8CZeGoz3JTrsgNj3KuefbdXJOmNtjEVM,Fusebox Games,England,London,,nao,nao,,,"ESTUDIO NOVO em escopo, sem vaga da disciplina do Vini no momento. 1 vaga(s) na planilha, de outras areas: Writer. Anuncios NAO baixados nem verificados - a checagem de veto so foi feita nas vagas da disciplina."
tinyurl.com/Animation-VFX-Game-job-studios -> planilha Google 1eR2oAXOuflr8CZeGoz3JTrsgNj3KuefbdXJOmNtjEVM,agora.studio,Canada,Montreal,,nao,nao,,,"ESTUDIO NOVO em escopo, sem vaga da disciplina do Vini no momento. 1 vaga(s) na planilha, de outras areas: Social Media/Community Manager. Anuncios NAO baixados nem verificados - a checagem de veto so foi feita nas vagas da disciplina."
tinyurl.com/Animation-VFX-Game-job-studios -> planilha Google 1eR2oAXOuflr8CZeGoz3JTrsgNj3KuefbdXJOmNtjEVM,Qloud Games,Australia,Sydney,,nao,nao,,,"ESTUDIO NOVO em escopo, sem vaga da disciplina do Vini no momento. 1 vaga(s) na planilha, de outras areas: Trailer Editor/Capture Artist. Anuncios NAO baixados nem verificados - a checagem de veto so foi feita nas vagas da disciplina."
tinyurl.com/Animation-VFX-Game-job-studios -> planilha Google 1eR2oAXOuflr8CZeGoz3JTrsgNj3KuefbdXJOmNtjEVM,The Leyva Group,United States,Vancouver,,nao,nao,,,"ESTUDIO NOVO em escopo, sem vaga da disciplina do Vini no momento. 1 vaga(s) na planilha, de outras areas: Illustrator. Anuncios NAO baixados nem verificados - a checagem de veto so foi feita nas vagas da disciplina."
tinyurl.com/Animation-VFX-Game-job-studios -> planilha Google 1eR2oAXOuflr8CZeGoz3JTrsgNj3KuefbdXJOmNtjEVM,Viridian,Ireland,Dublin,,nao,nao,,,"ESTUDIO NOVO em escopo, sem vaga da disciplina do Vini no momento. 2 vaga(s) na planilha, de outras areas: Programmer; UI/UX Designer. Anuncios NAO baixados nem verificados - a checagem de veto so foi feita nas vagas da disciplina."
tinyurl.com/Animation-VFX-Game-job-studios -> planilha Google 1eR2oAXOuflr8CZeGoz3JTrsgNj3KuefbdXJOmNtjEVM,Primary Visual Effects,England,Bristol,,nao,nao,,,"ESTUDIO NOVO em escopo, sem vaga da disciplina do Vini no momento. 1 vaga(s) na planilha, de outras areas: Compositor. Anuncios NAO baixados nem verificados - a checagem de veto so foi feita nas vagas da disciplina."
tinyurl.com/Animation-VFX-Game-job-studios -> planilha Google 1eR2oAXOuflr8CZeGoz3JTrsgNj3KuefbdXJOmNtjEVM,Shifty Eye,Canada,Calgary,,nao,nao,,,"ESTUDIO NOVO em escopo, sem vaga da disciplina do Vini no momento. 2 vaga(s) na planilha, de outras areas: Animator, 3D; Environment Artist. Anuncios NAO baixados nem verificados - a checagem de veto so foi feita nas vagas da disciplina."
tinyurl.com/Animation-VFX-Game-job-studios -> planilha Google 1eR2oAXOuflr8CZeGoz3JTrsgNj3KuefbdXJOmNtjEVM,FLY MOUSTACHE,Portugal,Faro,,nao,nao,,,"ESTUDIO NOVO em escopo, sem vaga da disciplina do Vini no momento. 1 vaga(s) na planilha, de outras areas: Animation Supervisor, 2D. Anuncios NAO baixados nem verificados - a checagem de veto so foi feita nas vagas da disciplina."
tinyurl.com/Animation-VFX-Game-job-studios -> planilha Google 1eR2oAXOuflr8CZeGoz3JTrsgNj3KuefbdXJOmNtjEVM,A Productions Ltd,England,Bristol,,nao,nao,,,"ESTUDIO NOVO em escopo, sem vaga da disciplina do Vini no momento. 3 vaga(s) na planilha, de outras areas: Animatic Editor; Line Producer; Storyboard Artist. Anuncios NAO baixados nem verificados - a checagem de veto so foi feita nas vagas da disciplina."
tinyurl.com/Animation-VFX-Game-job-studios -> planilha Google 1eR2oAXOuflr8CZeGoz3JTrsgNj3KuefbdXJOmNtjEVM,Zero VFX,Canada,Montreal,,nao,nao,,,"ESTUDIO NOVO em escopo, sem vaga da disciplina do Vini no momento. 3 vaga(s) na planilha, de outras areas: Animator, 3D; Compositor; Producer. Anuncios NAO baixados nem verificados - a checagem de veto so foi feita nas vagas da disciplina."
tinyurl.com/Animation-VFX-Game-job-studios -> planilha Google 1eR2oAXOuflr8CZeGoz3JTrsgNj3KuefbdXJOmNtjEVM,Nexters,Cyprus,Larnaca,,nao,nao,,,"ESTUDIO NOVO em escopo, sem vaga da disciplina do Vini no momento. 4 vaga(s) na planilha, de outras areas: Combat Designer; Community Manager; Technical Artist; UI/UX Designer. Anuncios NAO baixados nem verificados - a checagem de veto so foi feita nas vagas da disciplina."
tinyurl.com/Animation-VFX-Game-job-studios -> planilha Google 1eR2oAXOuflr8CZeGoz3JTrsgNj3KuefbdXJOmNtjEVM,Pixel Toys,England,Leamington Spa,,nao,nao,,,"ESTUDIO NOVO em escopo, sem vaga da disciplina do Vini no momento. 1 vaga(s) na planilha, de outras areas: QA Manager. Anuncios NAO baixados nem verificados - a checagem de veto so foi feita nas vagas da disciplina."
tinyurl.com/Animation-VFX-Game-job-studios -> planilha Google 1eR2oAXOuflr8CZeGoz3JTrsgNj3KuefbdXJOmNtjEVM,Gears for Breakfast,Denmark,Copenhagen,,nao,nao,,,"ESTUDIO NOVO em escopo, sem vaga da disciplina do Vini no momento. 1 vaga(s) na planilha, de outras areas: Gameplay Designer. Anuncios NAO baixados nem verificados - a checagem de veto so foi feita nas vagas da disciplina."
tinyurl.com/Animation-VFX-Game-job-studios -> planilha Google 1eR2oAXOuflr8CZeGoz3JTrsgNj3KuefbdXJOmNtjEVM,Absurd Ventures,United States,Santa Monica,,nao,nao,,,"ESTUDIO NOVO em escopo, sem vaga da disciplina do Vini no momento. 2 vaga(s) na planilha, de outras areas: Gameplay Animator, 3D; Mission Designer. Anuncios NAO baixados nem verificados - a checagem de veto so foi feita nas vagas da disciplina."
tinyurl.com/Animation-VFX-Game-job-studios -> planilha Google 1eR2oAXOuflr8CZeGoz3JTrsgNj3KuefbdXJOmNtjEVM,Scape,Sweden,Stockholm,,nao,nao,,,"ESTUDIO NOVO em escopo, sem vaga da disciplina do Vini no momento. 2 vaga(s) na planilha, de outras areas: Community Manager; Gameplay Animator, 3D. Anuncios NAO baixados nem verificados - a checagem de veto so foi feita nas vagas da disciplina."
tinyurl.com/Animation-VFX-Game-job-studios -> planilha Google 1eR2oAXOuflr8CZeGoz3JTrsgNj3KuefbdXJOmNtjEVM,Sidekick Publishing,Germany,Berlin,,nao,nao,,,"ESTUDIO NOVO em escopo, sem vaga da disciplina do Vini no momento. 1 vaga(s) na planilha, de outras areas: Release Manager. Anuncios NAO baixados nem verificados - a checagem de veto so foi feita nas vagas da disciplina."
tinyurl.com/Animation-VFX-Game-job-studios -> planilha Google 1eR2oAXOuflr8CZeGoz3JTrsgNj3KuefbdXJOmNtjEVM,West Pier Studio,England,Brighton,,nao,nao,,,"ESTUDIO NOVO em escopo, sem vaga da disciplina do Vini no momento. 2 vaga(s) na planilha, de outras areas: 2D Artist; Animator, 2D. Anuncios NAO baixados nem verificados - a checagem de veto so foi feita nas vagas da disciplina."
tinyurl.com/Animation-VFX-Game-job-studios -> planilha Google 1eR2oAXOuflr8CZeGoz3JTrsgNj3KuefbdXJOmNtjEVM,Stormteller Games,Sweden,Gothenburg,,nao,nao,,,"ESTUDIO NOVO em escopo, sem vaga da disciplina do Vini no momento. 1 vaga(s) na planilha, de outras areas: Game DevOps Engineer. Anuncios NAO baixados nem verificados - a checagem de veto so foi feita nas vagas da disciplina."
tinyurl.com/Animation-VFX-Game-job-studios -> planilha Google 1eR2oAXOuflr8CZeGoz3JTrsgNj3KuefbdXJOmNtjEVM,Pure Imagination Studios,United States,Sherman Oaks,,nao,nao,,,"ESTUDIO NOVO em escopo, sem vaga da disciplina do Vini no momento. 1 vaga(s) na planilha, de outras areas: Unreal Artist. Anuncios NAO baixados nem verificados - a checagem de veto so foi feita nas vagas da disciplina."
tinyurl.com/Animation-VFX-Game-job-studios -> planilha Google 1eR2oAXOuflr8CZeGoz3JTrsgNj3KuefbdXJOmNtjEVM,Nori Productions,United States,Burbank,,nao,nao,,,"ESTUDIO NOVO em escopo, sem vaga da disciplina do Vini no momento. 1 vaga(s) na planilha, de outras areas: Animator, 2D. Anuncios NAO baixados nem verificados - a checagem de veto so foi feita nas vagas da disciplina."
tinyurl.com/Animation-VFX-Game-job-studios -> planilha Google 1eR2oAXOuflr8CZeGoz3JTrsgNj3KuefbdXJOmNtjEVM,Playdemic,England,Manchester,,nao,nao,,,"ESTUDIO NOVO em escopo, sem vaga da disciplina do Vini no momento. 1 vaga(s) na planilha, de outras areas: Development Director. Anuncios NAO baixados nem verificados - a checagem de veto so foi feita nas vagas da disciplina."
tinyurl.com/Animation-VFX-Game-job-studios -> planilha Google 1eR2oAXOuflr8CZeGoz3JTrsgNj3KuefbdXJOmNtjEVM,Coop Touski Animation,Canada,Quebec City,,nao,nao,,,"ESTUDIO NOVO em escopo, sem vaga da disciplina do Vini no momento. 2 vaga(s) na planilha, de outras areas: Animator, 2D; Rigging Artist, 2D. Anuncios NAO baixados nem verificados - a checagem de veto so foi feita nas vagas da disciplina."
tinyurl.com/Animation-VFX-Game-job-studios -> planilha Google 1eR2oAXOuflr8CZeGoz3JTrsgNj3KuefbdXJOmNtjEVM,Marvel Games,United States,Burbank,,nao,nao,,,"ESTUDIO NOVO em escopo, sem vaga da disciplina do Vini no momento. 1 vaga(s) na planilha, de outras areas: Product Development Manager. Anuncios NAO baixados nem verificados - a checagem de veto so foi feita nas vagas da disciplina."
tinyurl.com/Animation-VFX-Game-job-studios -> planilha Google 1eR2oAXOuflr8CZeGoz3JTrsgNj3KuefbdXJOmNtjEVM,Inferno Studios,England,London,,nao,nao,,,"ESTUDIO NOVO em escopo, sem vaga da disciplina do Vini no momento. 1 vaga(s) na planilha, de outras areas: VFX Artist. Anuncios NAO baixados nem verificados - a checagem de veto so foi feita nas vagas da disciplina."
tinyurl.com/Animation-VFX-Game-job-studios -> planilha Google 1eR2oAXOuflr8CZeGoz3JTrsgNj3KuefbdXJOmNtjEVM,NOOW,Netherlands,Amsterdam,,nao,nao,,,"ESTUDIO NOVO em escopo, sem vaga da disciplina do Vini no momento. 1 vaga(s) na planilha, de outras areas: Producer. Anuncios NAO baixados nem verificados - a checagem de veto so foi feita nas vagas da disciplina."
tinyurl.com/Animation-VFX-Game-job-studios -> planilha Google 1eR2oAXOuflr8CZeGoz3JTrsgNj3KuefbdXJOmNtjEVM,Articy Software,Germany,Bochum,,nao,nao,,,"ESTUDIO NOVO em escopo, sem vaga da disciplina do Vini no momento. 1 vaga(s) na planilha, de outras areas: Frontend Developer. Anuncios NAO baixados nem verificados - a checagem de veto so foi feita nas vagas da disciplina."
tinyurl.com/Animation-VFX-Game-job-studios -> planilha Google 1eR2oAXOuflr8CZeGoz3JTrsgNj3KuefbdXJOmNtjEVM,FutuRats,Italy,Turin,,nao,nao,,,"ESTUDIO NOVO em escopo, sem vaga da disciplina do Vini no momento. 3 vaga(s) na planilha, de outras areas: Game Designer; Programmer. Anuncios NAO baixados nem verificados - a checagem de veto so foi feita nas vagas da disciplina."
